id,transmit_time,created_date,imei,momsn,message_version,software_version,bridge_voltage,bridge_temperature,bridge_humidity,bridge_pressure,inference_class,inference_accuracy,image_datetime
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9176,17/06/2021 20:01
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9216,17/06/2021 20:01
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9176,17/06/2021 20:01
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9059,17/06/2021 20:03
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9176,17/06/2021 20:03
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9255,17/06/2021 20:03
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9137,17/06/2021 20:03
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.898,17/06/2021 20:04
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.8902,17/06/2021 20:04
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.9255,17/06/2021 20:04
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.8039,17/06/2021 20:05
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.9137,21/06/2021 00:07
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.8902,21/06/2021 00:07
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Elephant_African,0.9098,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9451,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9255,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8824,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9451,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.898,21/06/2021 00:08
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9176,21/06/2021 00:09
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8863,21/06/2021 00:09
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9176,21/06/2021 00:09
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9137,21/06/2021 00:10
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9059,21/06/2021 00:10
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.902,21/06/2021 00:10
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9098,21/06/2021 01:44
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8314,21/06/2021 01:44
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9294,21/06/2021 01:44
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9137,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9098,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9098,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.698,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8667,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8863,21/06/2021 01:45
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.8275,21/06/2021 01:46
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Elephant_African,0.9059,21/06/2021 01:46
4347,21/06/2021 05:51,2021-06-21 05:51:41.171554+00:00,300434065263620,10,6,4,3535,23,28,991,Other,0.8314,21/06/2021 06:48
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.9216,21/06/2021 12:52
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.5569,21/06/2021 12:53
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.9294,21/06/2021 12:53
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.9451,21/06/2021 12:53
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.9137,21/06/2021 12:53
4352,21/06/2021 11:57,2021-06-21 11:57:18.089856+00:00,300434065263620,11,6,4,3536,25,28,990,Other,0.9294,21/06/2021 12:53
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9098,22/06/2021 07:11
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.902,22/06/2021 07:11
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9216,22/06/2021 07:11
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.9216,22/06/2021 07:11
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.902,22/06/2021 07:12
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.7922,22/06/2021 07:12
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.8902,22/06/2021 11:50
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.9137,22/06/2021 11:50
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.8667,22/06/2021 11:50
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.8118,22/06/2021 11:50
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.8196,22/06/2021 11:50
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.7373,22/06/2021 11:51
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Elephant_African,0.7529,22/06/2021 11:52
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.9137,23/06/2021 13:43
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.8941,24/06/2021 09:48
4362,21/06/2024 08:51,2021-06-24 08:51:59.370508+00:00,300434065263620,12,6,4,3589,25,29,993,Other,0.7961,24/06/2021 09:49
4364,21/06/2025 01:42,2021-06-25 01:42:56.550581+00:00,300434065263620,13,6,4,3591,21,30,989,Other,0.5725,25/06/2021 02:40
4365,21/06/2025 09:48,2021-06-25 09:48:57.152654+00:00,300434065263620,14,6,4,3606,26,29,991,Other,0.6392,25/06/2021 10:46
4365,21/06/2025 09:48,2021-06-25 09:48:57.152654+00:00,300434065263620,14,6,4,3606,26,29,991,Human,0.6745,25/06/2021 10:46
4365,21/06/2025 09:48,2021-06-25 09:48:57.152654+00:00,300434065263620,14,6,4,3606,26,29,991,Human,0.9059,25/06/2021 10:46
4371,21/06/2025 21:20,2021-06-25 21:20:20.472233+00:00,300434065263620,16,6,4,3608,24,30,988,Human,0.6235,25/06/2021 11:03
4371,21/06/2025 21:20,2021-06-25 21:20:20.472233+00:00,300434065263620,16,6,4,3608,24,30,988,Human,0.8745,25/06/2021 11:03
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.9059,25/06/2021 11:03
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.9059,25/06/2021 11:03
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.7412,25/06/2021 11:04
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.7412,25/06/2021 11:04
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.498,25/06/2021 11:04
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.498,25/06/2021 11:04
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8588,25/06/2021 11:05
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8588,25/06/2021 11:05
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.6745,25/06/2021 11:05
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.6745,25/06/2021 11:05
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8157,25/06/2021 11:06
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8157,25/06/2021 11:06
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8588,25/06/2021 11:06
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8588,25/06/2021 11:06
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.7255,25/06/2021 11:06
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.7255,25/06/2021 11:06
4371,21/06/2025 21:20,2021-06-25 21:20:20.472233+00:00,300434065263620,16,6,4,3608,24,30,988,Human,0.8078,25/06/2021 11:08
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8549,25/06/2021 11:08
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8549,25/06/2021 11:08
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.9216,25/06/2021 11:08
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.9216,25/06/2021 11:08
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.749,25/06/2021 11:09
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.749,25/06/2021 11:09
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.4392,25/06/2021 11:13
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.4392,25/06/2021 11:13
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8902,25/06/2021 11:13
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Human,0.8902,25/06/2021 11:13
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.5647,25/06/2021 11:13
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Elephant_African,0.5647,25/06/2021 11:13
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.898,25/06/2021 12:24
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.898,25/06/2021 12:24
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.8745,25/06/2021 12:24
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.8745,25/06/2021 12:24
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.9255,25/06/2021 12:25
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.9255,25/06/2021 12:25
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.8784,25/06/2021 12:25
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.8784,25/06/2021 12:25
4367,21/06/2025 11:28,2021-06-25 11:28:52.455280+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.698,25/06/2021 12:25
4368,21/06/2025 11:28,2021-06-25 11:29:57.287879+00:00,300434065263620,15,6,4,3589,29,28,990,Other,0.698,25/06/2021 12:25
4371,21/06/2025 21:20,2021-06-25 21:20:20.472233+00:00,300434065263620,16,6,4,3608,24,30,988,Other,0.8392,25/06/2021 22:18
4374,21/06/2026 14:11,2021-06-26 14:11:10.656942+00:00,300434065263620,17,6,4,3632,30,28,982,Other,0.8118,26/06/2021 15:07
4377,21/06/2026 16:18,2021-06-26 16:18:19.350336+00:00,300434065263620,18,6,4,3595,28,29,983,Other,0.5098,26/06/2021 17:12
4380,21/06/2027 06:39,2021-06-27 06:39:44.713363+00:00,300434065263620,19,6,4,3585,23,30,990,Other,0.7647,27/06/2021 01:31
4380,21/06/2027 06:39,2021-06-27 06:39:44.713363+00:00,300434065263620,19,6,4,3585,23,30,990,Other,0.8627,27/06/2021 07:37
4381,21/06/2027 14:56,2021-06-27 14:57:03.861263+00:00,300434065263620,20,6,4,3619,29,29,984,Other,0.9098,27/06/2021 15:53
4381,21/06/2027 14:56,2021-06-27 14:57:03.861263+00:00,300434065263620,20,6,4,3619,29,29,984,Other,0.8706,27/06/2021 15:54
4381,21/06/2027 14:56,2021-06-27 14:57:03.861263+00:00,300434065263620,20,6,4,3619,29,29,984,Other,0.7059,27/06/2021 15:54
4381,21/06/2027 14:56,2021-06-27 14:57:03.861263+00:00,300434065263620,20,6,4,3619,29,29,984,Other,0.8471,27/06/2021 15:54
4381,21/06/2027 14:56,2021-06-27 14:57:03.861263+00:00,300434065263620,20,6,4,3619,29,29,984,Elephant_African,0.6235,27/06/2021 15:55
4385,21/06/2027 21:59,2021-06-27 22:00:02.629910+00:00,300434065263620,21,6,4,3605,23,31,989,Other,0.8941,27/06/2021 22:58
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.7765,27/06/2021 23:04
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9569,27/06/2021 23:05
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9529,27/06/2021 23:05
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9569,27/06/2021 23:05
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9333,27/06/2021 23:05
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9529,27/06/2021 23:05
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.7412,27/06/2021 23:06
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.9725,27/06/2021 23:06
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.8,27/06/2021 23:06
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.902,27/06/2021 23:07
4386,21/06/2028 02:31,2021-06-28 02:31:42.192867+00:00,300434065263620,22,6,4,3592,22,31,988,Other,0.749,28/06/2021 03:27
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Other,0.8157,29/06/2021 22:19
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Elephant_African,0.8941,29/06/2021 22:19
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Elephant_African,0.8784,29/06/2021 22:19
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Elephant_African,0.8824,29/06/2021 22:20
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Elephant_African,0.8784,29/06/2021 22:20
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Elephant_African,0.9098,29/06/2021 22:20
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Other,0.4784,30/06/2021 12:28
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Human,0.9451,30/06/2021 12:28
4400,21/06/1930 11:30,2021-06-30 11:30:56.208596+00:00,300434065263620,23,6,4,3619,35,26,996,Human,0.9059,30/06/2021 12:28
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.9137,01/01/2019 00:14
4259,21/06/2013 07:53,2021-06-13 07:53:29.166187+00:00,300434065265500,3,6,4,3256,28,100,984,Other,0.4941,01/01/2019 00:24
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Human,0.9294,01/01/2019 00:27
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Other,0.4863,01/01/2019 00:28
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Human,0.8549,01/01/2019 00:28
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Elephant_African,0.4431,01/01/2019 00:28
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Human,0.8824,01/01/2019 00:35
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Human,0.7059,01/01/2019 00:36
4261,21/06/2013 08:05,2021-06-13 08:05:32.198205+00:00,300434065265500,4,6,4,3254,31,100,984,Human,0.4863,01/01/2019 00:36
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.9098,13/06/2021 16:00
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.9137,13/06/2021 16:00
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.902,13/06/2021 16:00
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8353,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8706,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8706,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8667,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.9059,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.6392,13/06/2021 16:10
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.5333,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8824,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.549,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.702,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.6902,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.6588,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.7176,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8549,13/06/2021 16:17
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.6275,13/06/2021 16:18
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8863,13/06/2021 16:18
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.8039,13/06/2021 16:18
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.6353,13/06/2021 16:21
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.4902,13/06/2021 16:21
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8824,13/06/2021 16:21
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.6941,13/06/2021 16:22
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.5765,13/06/2021 16:22
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.5412,13/06/2021 16:22
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.8745,13/06/2021 16:59
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Other,0.5647,13/06/2021 16:59
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Elephant_African,0.651,13/06/2021 17:00
4281,21/06/2013 16:03,2021-06-13 16:04:53.773594+00:00,300434065265500,5,6,4,3227,29,100,980,Human,0.6392,13/06/2021 17:00
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.8863,13/06/2021 17:09
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5216,13/06/2021 17:09
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.4549,13/06/2021 17:09
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5922,13/06/2021 17:14
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5451,13/06/2021 17:15
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Elephant_African,0.7216,13/06/2021 17:18
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.6275,13/06/2021 17:20
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.7333,13/06/2021 17:20
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.9255,14/06/2021 02:09
4290,21/06/2014 01:51,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.7647,14/06/2021 02:45
4296,21/06/2014 12:30,2021-06-14 12:30:28.882304+00:00,300434065265500,7,6,4,3176,29,63,979,Other,0.6275,14/06/2021 10:10
