id,transmit_time,created_date,imei,momsn,message_version,software_version,bridge_voltage,bridge_temperature,bridge_humidity,bridge_pressure,inference_class,inference_accuracy,image_datetime
4289,21-06-13 22:29:22,2021-06-13 22:29:30.377398+00:00,300434065267610,24,6,4,3170,23,27,982,Human,0.851,2021-06-13 23:28:59
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.8863,2021-06-13 17:09:00
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5216,2021-06-13 17:09:25
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.4549,2021-06-13 17:09:36
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5922,2021-06-13 17:14:48
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.5451,2021-06-13 17:15:00
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Elephant_African,0.7216,2021-06-13 17:18:07
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.6275,2021-06-13 17:20:04
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Human,0.7333,2021-06-13 17:20:14
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.9255,2021-06-14 02:09:46
4290,21-06-14 01:51:25,2021-06-14 01:51:41.317510+00:00,300434065265500,6,6,4,3190,24,64,980,Other,0.7647,2021-06-14 02:45:25
4291,21-06-14 06:14:08,2021-06-14 06:14:15.941344+00:00,300434065267610,25,6,4,3146,23,26,983,Elephant_African,0.8431,2021-06-14 07:13:57
4292,21-06-14 07:13:51,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.8863,2021-06-14 08:13:11
4292,21-06-14 07:13:51,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.898,2021-06-14 08:13:22
4292,21-06-14 07:13:51,2021-06-14 07:13:58.806296+00:00,300434065267610,26,6,4,3144,25,25,985,Human,0.898,2021-06-14 08:13:33
4293,21-06-14 07:39:37,2021-06-14 07:39:44.186465+00:00,300434065267610,27,6,4,3145,26,25,984,Human,0.9137,2021-06-14 08:39:20
4294,21-06-14 12:11:10,2021-06-14 12:11:19.467126+00:00,300434065263620,3,6,4,3462,32,54,988,Human,0.9216,2021-06-14 12:57:48
4294,21-06-14 12:11:10,2021-06-14 12:11:19.467126+00:00,300434065263620,3,6,4,3462,32,54,988,Human,0.9294,2021-06-14 13:03:24
4295,21-06-14 12:18:50,2021-06-14 12:18:55.075658+00:00,300434065263620,4,6,4,3452,37,37,992,Human,0.851,2021-06-14 13:06:49
4295,21-06-14 12:18:50,2021-06-14 12:18:55.075658+00:00,300434065263620,4,6,4,3452,37,37,992,Human,0.9255,2021-06-14 13:16:01
4296,21-06-14 12:30:13,2021-06-14 12:30:28.882304+00:00,300434065265500,7,6,4,3176,29,63,979,Other,0.6275,2021-06-14 10:10:03
4296,21-06-14 12:30:13,2021-06-14 12:30:28.882304+00:00,300434065265500,7,6,4,3176,29,63,979,Other,0.5882,2021-06-14 13:27:49
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.5686,2021-06-14 13:44:04
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6078,2021-06-14 13:49:02
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.7137,2021-06-14 14:02:38
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6392,2021-06-14 15:18:53
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.8078,2021-06-14 15:19:04
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6588,2021-06-14 15:19:14
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.6941,2021-06-14 15:19:25
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.7686,2021-06-14 15:19:37
4297,21-06-14 14:25:05,2021-06-14 14:25:15.469515+00:00,300434065265500,8,6,4,3149,28,63,977,Other,0.851,2021-06-14 15:19:49
4298,21-06-14 14:25:07,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.6392,2021-06-13 17:45:55
4298,21-06-14 14:25:07,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.5765,2021-06-14 06:23:15
4298,21-06-14 14:25:07,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.7882,2021-06-14 06:27:21
4298,21-06-14 14:25:07,2021-06-14 14:25:17.319982+00:00,300434065268620,4,6,4,3160,28,32,980,Elephant_African,0.6431,2021-06-14 15:19:20
4299,21-06-14 15:09:35,2021-06-14 15:09:42.120346+00:00,300434065265500,9,6,4,3161,28,63,977,Other,0.6157,2021-06-14 15:25:38
4299,21-06-14 15:09:35,2021-06-14 15:09:42.120346+00:00,300434065265500,9,6,4,3161,28,63,977,Other,0.6549,2021-06-14 16:05:57
4300,21-06-14 16:05:55,2021-06-14 16:06:04.380650+00:00,300434065268620,5,6,4,3121,27,32,980,Elephant_African,0.9137,2021-06-14 16:57:28
4301,21-06-14 16:14:28,2021-06-14 16:14:33.648403+00:00,300434065265500,10,6,4,3150,27,63,977,Other,0.5529,2021-06-14 17:10:49
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Other,0.9176,2021-06-14 23:04:28
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Other,0.8078,2021-06-14 23:05:22
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9216,2021-06-14 23:05:35
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,2021-06-14 23:05:45
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,2021-06-14 23:06:00
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.902,2021-06-14 23:06:11
4302,21-06-14 22:09:33,2021-06-14 22:09:40.456665+00:00,300434065263620,5,6,4,3442,24,27,990,Elephant_African,0.9059,2021-06-14 23:06:22
4303,21-06-15 04:09:11,2021-06-15 04:09:18.081519+00:00,300434065268620,6,6,4,3124,23,32,982,Other,0.6235,2021-06-15 05:04:26
4304,21-06-15 05:38:02,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.5961,2021-06-14 17:17:21
4304,21-06-15 05:38:02,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.4667,2021-06-14 17:18:49
4304,21-06-15 05:38:02,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.6667,2021-06-15 06:31:57
4304,21-06-15 05:38:02,2021-06-15 05:38:09.774560+00:00,300434065265500,11,6,4,3182,23,62,980,Other,0.5059,2021-06-15 06:32:17
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.8706,2021-06-14 23:09:19
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.898,2021-06-14 23:09:30
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9059,2021-06-14 23:09:41
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9176,2021-06-14 23:09:52
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9137,2021-06-14 23:10:03
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9216,2021-06-14 23:10:14
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9255,2021-06-14 23:10:24
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9059,2021-06-14 23:10:34
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9137,2021-06-14 23:10:47
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Elephant_African,0.9255,2021-06-14 23:10:57
4305,21-06-15 08:24:14,2021-06-15 08:24:19.175809+00:00,300434065263620,6,6,4,3482,27,25,993,Human,0.5176,2021-06-15 09:20:11
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.7882,2021-06-14 06:27:21
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.6431,2021-06-14 15:19:20
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.9137,2021-06-14 16:57:28
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Other,0.6235,2021-06-15 05:04:26
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.6941,2021-06-15 08:42:36
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.9098,2021-06-15 08:42:46
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Other,0.502,2021-06-15 08:43:17
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Other,0.8784,2021-06-15 13:30:38
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Elephant_African,0.5647,2021-06-15 13:30:49
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Human,0.8549,2021-06-15 14:07:31
4306,21-06-15 14:31:45,2021-06-15 14:31:54.542725+00:00,300434065263510,5,6,4,3461,36,22,967,Human,0.9216,2021-06-15 15:27:59
4307,21-06-15 14:40:43,2021-06-15 14:40:49.987457+00:00,300434065263510,6,6,4,3461,36,21,968,Human,0.5608,2021-06-13 17:18:56
4307,21-06-15 14:40:43,2021-06-15 14:40:49.987457+00:00,300434065263510,6,6,4,3461,36,21,968,Elephant_African,0.6392,2021-06-13 17:45:55
4307,21-06-15 14:40:43,2021-06-15 14:40:49.987457+00:00,300434065263510,6,6,4,3461,36,21,968,Elephant_African,0.5765,2021-06-14 06:23:15
4307,21-06-15 14:40:43,2021-06-15 14:40:49.987457+00:00,300434065263510,6,6,4,3461,36,21,968,Human,0.9059,2021-06-15 15:35:36
4308,21-06-15 14:58:54,2021-06-15 14:59:04.069210+00:00,300434065263510,7,6,4,3455,32,53,985,Human,0.902,2021-06-15 15:56:07
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.7765,2021-06-15 07:52:21
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.5804,2021-06-15 13:32:30
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.5961,2021-06-15 14:12:39
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.9451,2021-06-15 14:12:49
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.9373,2021-06-15 14:13:01
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.4196,2021-06-15 14:18:37
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Other,0.5882,2021-06-15 15:57:45
4309,21-06-15 15:03:26,2021-06-15 15:03:32.807809+00:00,300434065265500,12,6,4,3192,28,62,978,Human,0.8353,2021-06-15 15:57:55
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Human,0.9216,2021-06-15 15:58:03
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Human,0.8588,2021-06-15 15:58:13
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Human,0.8353,2021-06-15 16:05:40
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Other,0.651,2021-06-15 16:19:24
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Other,0.5529,2021-06-15 16:22:20
4310,21-06-15 16:27:22,2021-06-15 16:28:32.155344+00:00,300434065263510,8,6,4,3461,28,28,971,Elephant_African,0.5294,2021-06-15 17:24:00
4311,21-06-16 05:23:40,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.702,2021-06-15 15:59:54
4311,21-06-16 05:23:40,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.9098,2021-06-15 16:00:05
4311,21-06-16 05:23:40,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Human,0.9137,2021-06-15 16:04:12
4311,21-06-16 05:23:40,2021-06-16 05:23:48.135652+00:00,300434065265500,13,6,4,3180,24,63,980,Elephant_African,0.6549,2021-06-16 06:20:10
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.6667,2021-06-16 06:14:35
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.9059,2021-06-16 06:14:59
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.6392,2021-06-16 06:15:09
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.9098,2021-06-16 06:15:24
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.898,2021-06-16 06:15:34
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.9216,2021-06-16 06:15:45
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.9137,2021-06-16 06:15:55
4312,21-06-16 05:40:22,2021-06-16 05:40:42.041425+00:00,300434065263510,9,6,4,3462,24,24,982,Elephant_African,0.5608,2021-06-16 06:37:18
4313,21-06-16 06:34:19,2021-06-16 06:34:38.075360+00:00,300434065263510,10,6,4,3459,24,24,981,Elephant_African,0.498,2021-06-16 07:31:16
4314,21-06-16 06:34:19,2021-06-16 06:35:38.809994+00:00,300434065263510,10,6,4,3459,24,24,981,Elephant_African,0.498,2021-06-16 07:31:16
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Elephant_African,0.5608,2021-06-16 07:48:46
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Other,0.5804,2021-06-16 08:52:32
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Other,0.7451,2021-06-16 10:16:52
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Human,0.9098,2021-06-16 10:17:02
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Other,0.9647,2021-06-16 10:29:25
4315,21-06-16 10:04:36,2021-06-16 10:04:45.708289+00:00,300434065263510,11,6,4,3453,27,23,985,Other,0.9569,2021-06-16 11:00:54
4316,21-06-16 10:13:58,2021-06-16 10:14:02.680635+00:00,300434065263510,12,6,4,3427,28,23,986,Other,0.9451,2021-06-16 11:09:42
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.9137,2021-06-14 16:57:28
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.6235,2021-06-15 05:04:26
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.6941,2021-06-15 08:42:36
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.9098,2021-06-15 08:42:46
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.502,2021-06-15 08:43:17
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Other,0.8784,2021-06-15 13:30:38
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Elephant_African,0.5647,2021-06-15 13:30:49
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.8549,2021-06-15 14:07:31
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.9216,2021-06-15 15:27:59
4317,21-06-16 10:34:18,2021-06-16 10:34:26.099963+00:00,300434065267610,28,6,4,3148,28,29,987,Human,0.8549,2021-06-16 11:32:22
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Other,0.4941,2019-01-01 00:24:50
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.8549,2019-01-01 00:28:28
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Elephant_African,0.4431,2019-01-01 00:28:38
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.8824,2019-01-01 00:35:19
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.7059,2019-01-01 00:36:21
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.4863,2019-01-01 00:36:45
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.8745,2021-06-13 16:59:30
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Other,0.5647,2021-06-13 16:59:40
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Elephant_African,0.651,2021-06-13 17:00:28
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.6392,2021-06-13 17:00:38
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.8549,2021-06-16 11:32:22
4318,21-06-16 10:42:39,2021-06-16 10:42:43.363204+00:00,300434065167630,5,6,4,3113,28,84,986,Human,0.902,2021-06-16 11:41:24
4319,21-06-16 10:52:18,2021-06-16 10:52:23.993519+00:00,300434065263510,13,6,4,3450,28,23,985,Other,0.9569,2021-06-16 11:45:53
4320,21-06-16 11:37:19,2021-06-16 11:37:29.423954+00:00,300434065263510,14,6,4,3448,29,22,985,Other,0.949,2021-06-16 12:10:59
4320,21-06-16 11:37:19,2021-06-16 11:37:29.423954+00:00,300434065263510,14,6,4,3448,29,22,985,Other,0.8314,2021-06-16 12:30:51
4320,21-06-16 11:37:19,2021-06-16 11:37:29.423954+00:00,300434065263510,14,6,4,3448,29,22,985,Other,0.8039,2021-06-16 12:31:01
4320,21-06-16 11:37:19,2021-06-16 11:37:29.423954+00:00,300434065263510,14,6,4,3448,29,22,985,Other,0.7686,2021-06-16 12:31:12
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.6275,2021-06-16 12:33:18
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.9647,2021-06-16 12:33:54
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.8784,2021-06-16 12:34:31
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.8941,2021-06-16 12:36:01
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.5922,2021-06-16 12:56:58
4321,21-06-16 12:00:05,2021-06-16 12:00:13.976753+00:00,300434065263510,15,6,4,3444,29,23,983,Other,0.6431,2021-06-16 12:57:37
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.8549,2021-06-14 23:08:45
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.5647,2021-06-14 23:08:56
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.451,2021-06-14 23:09:07
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Other,0.4667,2021-06-16 12:54:41
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Human,0.9098,2021-06-16 12:54:53
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Human,0.7922,2021-06-16 12:55:04
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.5216,2021-06-16 12:59:37
4322,21-06-16 12:02:42,2021-06-16 12:02:58.811688+00:00,300434065263620,7,6,4,0,-55,0,960,Elephant_African,0.4471,2021-06-16 12:59:48
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Human,0.5882,2021-06-16 10:23:29
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.9412,2021-06-16 11:29:19
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.898,2021-06-16 11:31:08
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.851,2021-06-16 11:31:55
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.8824,2021-06-16 11:32:12
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.6314,2021-06-16 14:43:19
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.702,2021-06-16 14:43:30
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5765,2021-06-16 14:43:40
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5843,2021-06-16 14:43:51
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5922,2021-06-16 14:44:02
4323,21-06-16 13:47:21,2021-06-16 13:47:33.296881+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.502,2021-06-16 14:44:12
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Human,0.5882,2021-06-16 10:23:29
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.9412,2021-06-16 11:29:19
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.898,2021-06-16 11:31:08
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.851,2021-06-16 11:31:55
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.8824,2021-06-16 11:32:12
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.6314,2021-06-16 14:43:19
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.702,2021-06-16 14:43:30
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5765,2021-06-16 14:43:40
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5843,2021-06-16 14:43:51
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.5922,2021-06-16 14:44:02
4324,21-06-16 13:47:21,2021-06-16 13:48:37.277359+00:00,300434065265500,14,6,4,3148,27,63,976,Other,0.502,2021-06-16 14:44:12
4325,21-06-16 15:43:30,2021-06-16 15:43:47.908272+00:00,300434065265500,15,6,4,3162,26,63,977,Elephant_African,0.3608,2021-06-16 16:38:06
4326,21-06-16 15:43:30,2021-06-16 15:44:47.907662+00:00,300434065265500,15,6,4,3162,26,63,977,Elephant_African,0.3608,2021-06-16 16:38:06
